1598|bullet_for_my_valentine[song]=8_ Harder The Heart
1599|bullet_for_my_valentine[song]=8_ Riot
1600|bullet_for_my_valentine[song]=8_ Room 409
1601|bullet_for_my_valentine[song]=8_ Say Goodnight
1602|bullet_for_my_valentine[song]=9_ Dignity
1603|bullet_for_my_valentine[song]=9_ End Of Days
1604|bullet_for_my_valentine[song]=9_ Saints & Sinners
1605|bullet_for_my_valentine[song]=9_ Skin
1606|bullet_for_my_valentine[song]=9_ The Poison
1607|burzum[song]=10_ Gullaldr
1608|burzum[song]=10_ Hall Of The Fallen
1609|burzum[song]=11_ Autumn Leaves
1610|burzum[song]=11_ Níðhöggr
1611|burzum[song]=12_ Emptiness
1612|burzum[song]=13_ To Hel And Back Again
1613|burzum[song]=1_ Blóðstokkinn
1614|burzum[song]=1_ Burzum (Dunkelheit)
1615|burzum[song]=1_ Dauði Baldrs
1616|burzum[song]=1_ Den Onde Kysten
1617|burzum[song]=1_ Det Som En Gang Var (Was Einst War)
1618|burzum[song]=1_ Feeble Screams From Forests Unknown
1619|burzum[song]=1_ Fra Verdenstreet (Introduksjon)
1620|burzum[song]=1_ God From The Machine
1621|burzum[song]=1_ Leukes Renkespill (Introduksjon)
1622|burzum[song]=1_ Stemmen Fra Taarnet
1623|burzum[song]=1_ Tuistos Herz (Tuisto's Heart)
1624|burzum[song]=2_ Belus' Død
1625|burzum[song]=2_ Der Tod Wuotans (The Death of Wuotan)
1626|burzum[song]=2_ Dominus Sathanas
1627|burzum[song]=2_ Ea, Lord Of The Depths
1628|burzum[song]=2_ Hermoðr Á Helferð
1629|burzum[song]=2_ Hvis Lyset Tar Oss (Wenn Das Licht Uns Nimmt)
1630|burzum[song]=2_ Jeg Faller
1631|burzum[song]=2_ Jesu Dod (Jesus' Tod)
1632|burzum[song]=2_ Jóln
1633|burzum[song]=2_ Key To The Gate
1634|burzum[song]=2_ The Portal
1635|burzum[song]=3_ A Lost Forgotten Sad Spirit
1636|burzum[song]=3_ Alfadanz
1637|burzum[song]=3_ Ansuzgardaraiwo
1638|burzum[song]=3_ Bálferð Baldrs
1639|burzum[song]=3_ Beholding The Daughters Of The Firmament (Erblicket die Töchter des Firmaments)
1640|burzum[song]=3_ Black Spell Of Destruction
1641|burzum[song]=3_ En Ring Til Aa Herske
1642|burzum[song]=3_ Glemselens Elv
1643|burzum[song]=3_ Heill Óðinn
1644|burzum[song]=3_ Inn I Slottet Far Droemmen (In Das Schloss Der Traeume)
1645|burzum[song]=3_ Valen
1646|burzum[song]=4_ Channelling The Power Of Souls Into A New God
1647|burzum[song]=4_ Decrepitude _I_ (Gebrechlichkeit _I_)
1648|burzum[song]=4_ Die Liebe Nerpus' (Nerpus' Love)
1649|burzum[song]=4_ Hit Helga Tré
1650|burzum[song]=4_ Í Heimr Heljar
1651|burzum[song]=4_ Kaimadalthas' Nedstigning
1652|burzum[song]=4_ Lost Wisdom
1653|burzum[song]=4_ The Lady In The Lake
1654|burzum[song]=4_ Tomhet (Leere)
1655|burzum[song]=4_ Vanvidd
1656|burzum[song]=5_ Das Einsame Trauern Von Frijo (The Lonesome Mourning Of Frijo)
1657|burzum[song]=5_ Enhver Til Sitt
1658|burzum[song]=5_ Han Som Reiste
1659|burzum[song]=5_ Illa Tiðandi
1660|burzum[song]=5_ Rundtgåing Av Den Transcendentale Egenhetens Støtte (Rundgang um die transzendentale Säule der Singularität)
1661|burzum[song]=5_ Sverddans
1662|burzum[song]=5_ The Coming Of Ettins
1663|burzum[song]=5_ War
1664|burzum[song]=5_ Æra
1665|burzum[song]=6_ Budstikken
1666|burzum[song]=6_ Decrepitude _II_ (Gebrechlichkeit _II_)
1667|burzum[song]=6_ Die Kraft De Mitgefuehls (The Power Of Empathy)
1668|burzum[song]=6_ Heiðr
1669|burzum[song]=6_ Keliohesten
1670|burzum[song]=6_ Móti Ragnarokum
1671|burzum[song]=6_ Naar Himmelen Klarner
1672|burzum[song]=6_ The Crying Orc
1673|burzum[song]=6_ The Reckoning Of Man
1674|burzum[song]=7_ A Lost Forgotten Sad Spirit
1675|burzum[song]=7_ Frijos Goldene Tranen (Frijo's Golden Tears)
1676|burzum[song]=7_ Heil Freyja
1677|burzum[song]=7_ Morgenrøde
1678|burzum[song]=7_ Snu Mikrokosmos Tegn
1679|burzum[song]=7_ Til Hel Og Tilbake Igjen (Konklusjon)
1680|burzum[song]=7_ Valgaldr
1681|burzum[song]=8_ Belus' Tilbakekomst (Konklusjon)
1682|burzum[song]=8_ Der Weinende Hadnur (The Crying Hadnur)
1683|burzum[song]=8_ Galgviðr
1684|burzum[song]=8_ My Journey To The Stars
1685|burzum[song]=8_ Svarte Troner
1686|burzum[song]=8_ The Ways Of Yore
1687|burzum[song]=9_ Dungeons Of Darkness
1688|burzum[song]=9_ Ek Fellr (I Am Falling)
1689|burzum[song]=9_ Surtr Sunnan
1690|caliban[song]=10_ Always Following Life
1691|caliban[song]=10_ Between The Worlds
1692|caliban[song]=10_ Broadcast To Damnation
1693|caliban[song]=10_ I Am Rebellion
1694|caliban[song]=10_ Inferno
1695|caliban[song]=10_ My Last Beauty
1696|caliban[song]=10_ Rise And Fight
1697|caliban[song]=10_ Salvation
1698|caliban[song]=11_ A Piece Of My Life
1699|caliban[song]=11_ Diary Of An Addict
1700|caliban[song]=11_ New Kind Of Freedom
1701|caliban[song]=11_ No Dream Without A Sacrifice
1702|caliban[song]=11_ Nowhere To Run, No Place To Hide
1703|caliban[song]=11_ Pollution
1704|caliban[song]=11_ This Oath
1705|caliban[song]=11_ Who We Are
1706|caliban[song]=12_ 100 Suns
1707|caliban[song]=12_ I'll Show No Fear
1708|caliban[song]=12_ Modern Warfare
1709|caliban[song]=12_ My Vertigo
1710|caliban[song]=12_ Sycamore Dreams
1711|caliban[song]=12_ Sylca
1712|caliban[song]=13_ Erase The Enemy
1713|caliban[song]=13_ I See The Falling Sky
1714|caliban[song]=13_ Intolerance (Ignorance II)
1715|caliban[song]=13_ Trapped In Time
1716|caliban[song]=14_ De Rebus Que Greunter
1717|caliban[song]=14_ Exit
1718|caliban[song]=15_ Outro
1719|caliban[song]=1_ Dark Shadows
1720|caliban[song]=1_ Entrance
1721|caliban[song]=1_ I Will Never Let You Down
1722|caliban[song]=1_ Intro
1723|caliban[song]=1_ King
1724|caliban[song]=1_ My Girlfriend's Girlfriend
1725|caliban[song]=1_ One More Lie
1726|caliban[song]=1_ Paralyzed
1727|caliban[song]=1_ The Beloved And The Hatred
1728|caliban[song]=1_ We Are The Many
1729|caliban[song]=2_ Arena Of Concealment
1730|caliban[song]=2_ Assassin Of Love
1731|caliban[song]=2_ Chaos - Creation
1732|caliban[song]=2_ Fire Of Night
1733|caliban[song]=2_ Forsaken Horizon
1734|caliban[song]=2_ Goodbye
1735|caliban[song]=2_ Let Go
1736|caliban[song]=2_ Mein Schwarzes Herz
1737|caliban[song]=2_ Sonne
1738|caliban[song]=2_ Sophisticated
1739|caliban[song]=2_ The Bogeyman
1740|caliban[song]=3_ A Summerdream
1741|caliban[song]=3_ Another Cold Day
1742|caliban[song]=3_ Blinded By Fear
1743|caliban[song]=3_ Empty Silence
1744|caliban[song]=3_ I've Sold Myself
1745|caliban[song]=3_ In My Heart
1746|caliban[song]=3_ Love Taken Away
1747|caliban[song]=3_ Memorial
1748|caliban[song]=3_ Storm Of Rage
1749|caliban[song]=3_ Who I Am
1750|caliban[song]=3_ Wolves And Rats
1751|caliban[song]=4_ Destruction
1752|caliban[song]=4_ Helter Skelter
1753|caliban[song]=4_ Ignorance
1754|caliban[song]=4_ In The Eye Of The Storm
1755|caliban[song]=4_ Left For Dead
1756|caliban[song]=4_ My Time Has Come
1757|caliban[song]=4_ Nebel
1758|caliban[song]=4_ No Tomorrow
1759|caliban[song]=4_ Stand Up
1760|caliban[song]=4_ Sunday's Words
1761|caliban[song]=4_ Vicious Circle
1762|caliban[song]=5_ A Small Boy And A Grey Heaven
1763|caliban[song]=5_ About Time And Decisions
1764|caliban[song]=5_ Bad Dream
1765|caliban[song]=5_ Crystal Skies
1766|caliban[song]=5_ Edge Of Black
1767|caliban[song]=5_ I Am Ghost
1768|caliban[song]=5_ Life Is Too Short
1769|caliban[song]=5_ Partisan
1770|caliban[song]=5_ Senseless Fight
1771|caliban[song]=5_ Sick
1772|caliban[song]=6_ Davy Jones
1773|caliban[song]=6_ Devil's Night
1774|caliban[song]=6_ Give Me A Reason
1775|caliban[song]=6_ One Day
1776|caliban[song]=6_ Outro
1777|caliban[song]=6_ Roots Of Pain
1778|caliban[song]=6_ Skit I
1779|caliban[song]=6_ Stigmata
1780|caliban[song]=6_ The Seventh Soul
1781|caliban[song]=6_ Walk Alone
1782|caliban[song]=7_ A Faint Moment Of Fortune
1783|caliban[song]=7_ Certainty___Corpses Bleed Cold
1784|caliban[song]=7_ Deadly Dream
1785|caliban[song]=7_ Happiness In Slavery
1786|caliban[song]=7_ Scream From The Abyss
1787|caliban[song]=7_ Stop Running
1788|caliban[song]=7_ The Ocean's Heart
1789|caliban[song]=7_ yOUR Song
1790|caliban[song]=8_ BrOKen
1791|caliban[song]=8_ Cries And Whispers
1792|caliban[song]=8_ Detect Your Liberty
1793|caliban[song]=8_ My Little Secret
1794|caliban[song]=8_ Open Letter
1795|caliban[song]=8_ Skit II
1796|caliban[song]=8_ The Awakening
1797|caliban[song]=8_ Tyranny Of Small Misery
1798|caliban[song]=9_ Dein R3_ich
1799|caliban[song]=9_ Fire Is My Witness
1800|caliban[song]=9_ For
1801|caliban[song]=9_ For We Are Forever
1802|caliban[song]=9_ Good Man
1803|caliban[song]=9_ I Believe___
1804|caliban[song]=9_ One Of These Days
1805|caliban[song]=9_ Supervision Until Death
1806|caliban[song]=Ich zerstör’ Dein R3_ich_
1807|cannibal_corpse[song]=10_ A Skull Full Of Maggots
1808|cannibal_corpse[song]=10_ An Experiment In Homicide
1809|cannibal_corpse[song]=10_ Bloodstained Cement
1810|cannibal_corpse[song]=10_ Brain Removal Device
1811|cannibal_corpse[song]=10_ Carrion Sculpted Entity
1812|cannibal_corpse[song]=10_ Chambers Of Blood
1813|cannibal_corpse[song]=10_ Crucifier Avenged
1814|cannibal_corpse[song]=10_ In The Midst Of Ruin
1815|cannibal_corpse[song]=10_ Orgasm Through Torture
1816|cannibal_corpse[song]=10_ Rotted Body Landslide
1817|cannibal_corpse[song]=10_ Sickening Metamorphosis
1818|cannibal_corpse[song]=10_ When Death Replaces Life
1819|cannibal_corpse[song]=11_ Asphyxiate To Resuscitate
1820|cannibal_corpse[song]=11_ Buried In The Backyard
1821|cannibal_corpse[song]=11_ Condemned To Agony
1822|cannibal_corpse[song]=11_ Destroyed Without A Trace
1823|cannibal_corpse[song]=11_ Grotesque
1824|cannibal_corpse[song]=11_ Headless
1825|cannibal_corpse[song]=11_ Maniacal
1826|cannibal_corpse[song]=11_ Monolith
1827|cannibal_corpse[song]=11_ Rabid
1828|cannibal_corpse[song]=11_ Slain
1829|cannibal_corpse[song]=11_ Unnatural
1830|cannibal_corpse[song]=12_ Bent Backwards And Broken
1831|cannibal_corpse[song]=12_ Every Bone Broken
1832|cannibal_corpse[song]=12_ Hollowed Bodies
1833|cannibal_corpse[song]=12_ No Remorse
1834|cannibal_corpse[song]=12_ Skewered From Ear To Eye
1835|cannibal_corpse[song]=12_ Submerged In Boiling Flesh
1836|cannibal_corpse[song]=12_ Torn Through
1837|cannibal_corpse[song]=13_ Centuries Of Torment
1838|cannibal_corpse[song]=13_ Infinite Misery
1839|cannibal_corpse[song]=13_ Skull Fragment Armor
1840|cannibal_corpse[song]=13_ They Deserve To Die
1841|cannibal_corpse[song]=14_ Crushing The Despised
1842|cannibal_corpse[song]=1_ Demented Aggression
1843|cannibal_corpse[song]=1_ Devoured By Vermin
1844|cannibal_corpse[song]=1_ Hammer Smashed Face
1845|cannibal_corpse[song]=1_ High Velocity Impact Spatter
1846|cannibal_corpse[song]=1_ I Will Kill You
1847|cannibal_corpse[song]=1_ Meat Hook Sodomy
1848|cannibal_corpse[song]=1_ Only One Will Die
1849|cannibal_corpse[song]=1_ Pounded Into Dust
1850|cannibal_corpse[song]=1_ Priest Of Sodom
1851|cannibal_corpse[song]=1_ Savage Butchery
1852|cannibal_corpse[song]=1_ Severed Head Stoning
1853|cannibal_corpse[song]=1_ Shredded Humans
1854|cannibal_corpse[song]=1_ Staring Through The Eyes Of The Dead
1855|cannibal_corpse[song]=1_ Systematic Elimination
1856|cannibal_corpse[song]=1_ The Time To Kill Is Now
1857|cannibal_corpse[song]=2_ Dead Human Collection
1858|cannibal_corpse[song]=2_ Disposal Of The Body
1859|cannibal_corpse[song]=2_ Edible Autopsy
1860|cannibal_corpse[song]=2_ Fucked With A Knife
1861|cannibal_corpse[song]=2_ Gutted
1862|cannibal_corpse[song]=2_ Hatchet To The Head
1863|cannibal_corpse[song]=2_ I Cum Blood
1864|cannibal_corpse[song]=2_ Make Them Suffer
1865|cannibal_corpse[song]=2_ Mummified In Barbed Wire
1866|cannibal_corpse[song]=2_ Psychotic Precision
1867|cannibal_corpse[song]=2_ Red Before Black
1868|cannibal_corpse[song]=2_ Sadistic Embodiment
1869|cannibal_corpse[song]=2_ Sarcophagic Frenzy
1870|cannibal_corpse[song]=2_ Scalding Hail
1871|cannibal_corpse[song]=2_ Worm Infested
1872|cannibal_corpse[song]=2_ Zero The Hero
1873|cannibal_corpse[song]=3_ Addicted To Vaginal Skin
1874|cannibal_corpse[song]=3_ Code Of The Slashers
1875|cannibal_corpse[song]=3_ Decency Defied
1876|cannibal_corpse[song]=3_ Demon's Night
1877|cannibal_corpse[song]=3_ Kill Or Become
1878|cannibal_corpse[song]=3_ Living Dissection
1879|cannibal_corpse[song]=3_ Murder Worship
1880|cannibal_corpse[song]=3_ Perverse Suffering
1881|cannibal_corpse[song]=3_ Pit Of Zombies
1882|cannibal_corpse[song]=3_ Put Them To Death
1883|cannibal_corpse[song]=3_ Scourge Of Iron
1884|cannibal_corpse[song]=3_ Sentenced To Burn
1885|cannibal_corpse[song]=3_ Shredded Humans
1886|cannibal_corpse[song]=3_ Stripped, Raped And Strangled
1887|cannibal_corpse[song]=3_ To Decompose
1888|cannibal_corpse[song]=3_ Unleashing The Bloodthirsty
1889|cannibal_corpse[song]=4_ A Cauldron Of Hate
1890|cannibal_corpse[song]=4_ A Skeletal Domain
1891|cannibal_corpse[song]=4_ Blood Drenched Execution
1892|cannibal_corpse[song]=4_ Disfigured
1893|cannibal_corpse[song]=4_ Dormant Bodies Bursting
1894|cannibal_corpse[song]=4_ Encased In Concrete
1895|cannibal_corpse[song]=4_ Frantic Disembowelment
1896|cannibal_corpse[song]=4_ Hammer Smashed Face
1897|cannibal_corpse[song]=4_ Mangled
1898|cannibal_corpse[song]=4_ Necrosadistic Warning
1899|cannibal_corpse[song]=4_ Pulverized
1900|cannibal_corpse[song]=4_ Shedding My Human Skin
1901|cannibal_corpse[song]=4_ Split Wide Open
1902|cannibal_corpse[song]=4_ The Spine Splitter
1903|cannibal_corpse[song]=4_ The Undead Will Feast
1904|cannibal_corpse[song]=4_ Under The Rotted Flesh
1905|cannibal_corpse[song]=5_ As Deep As The Knife Will Go
1906|cannibal_corpse[song]=5_ Beheading And Burning
1907|cannibal_corpse[song]=5_ Bloodlands
1908|cannibal_corpse[song]=5_ Compelled To Lacerate
1909|cannibal_corpse[song]=5_ Confessions
1910|cannibal_corpse[song]=5_ Covered With Sores
1911|cannibal_corpse[song]=5_ Ecstacy In Decay
1912|cannibal_corpse[song]=5_ Five Nails Through The Neck
1913|cannibal_corpse[song]=5_ Gallery Of Suicide
1914|cannibal_corpse[song]=5_ Headlong Into Carnage
1915|cannibal_corpse[song]=5_ Necropedophile
1916|cannibal_corpse[song]=5_ Remaimed
1917|cannibal_corpse[song]=5_ Return To Flesh
1918|cannibal_corpse[song]=5_ Scattered Remains, Splattered Brains
1919|cannibal_corpse[song]=5_ The Exorcist
1920|cannibal_corpse[song]=5_ The Wretched Spawn
1921|cannibal_corpse[song]=6_ Born In A Casket
1922|cannibal_corpse[song]=6_ Cyanide Assassin
1923|cannibal_corpse[song]=6_ Dismembered And Molested
1924|cannibal_corpse[song]=6_ Drowning In Viscera
1925|cannibal_corpse[song]=6_ Evidence In The Furnace
1926|cannibal_corpse[song]=6_ Firestorm Vengeance
1927|cannibal_corpse[song]=6_ Intestinal Crank
1928|cannibal_corpse[song]=6_ No Remorse
1929|cannibal_corpse[song]=6_ Puncture Wound Massacre
1930|cannibal_corpse[song]=6_ Purification By Fire
1931|cannibal_corpse[song]=6_ Raped By The Beast
1932|cannibal_corpse[song]=6_ The Cryptic Stench
1933|cannibal_corpse[song]=6_ The Murderer's Pact
1934|cannibal_corpse[song]=6_ The Pick-Axe Murders
1935|cannibal_corpse[song]=6_ Vomit The Soul
1936|cannibal_corpse[song]=7_ Butchered At Birth
1937|cannibal_corpse[song]=7_ Carnivorous Swarm
1938|cannibal_corpse[song]=7_ Coffinfeeder
1939|cannibal_corpse[song]=7_ Death Walking Terror
1940|cannibal_corpse[song]=7_ Entrails Ripped From A Virgin's Cunt
1941|cannibal_corpse[song]=7_ Festering In The Crypt
1942|cannibal_corpse[song]=7_ Followed Home Then Killed
1943|cannibal_corpse[song]=7_ From Skin To Liquid
1944|cannibal_corpse[song]=7_ Funeral Cremation
1945|cannibal_corpse[song]=7_ Heads Shoveled Off
1946|cannibal_corpse[song]=7_ Hung And Bled
1947|cannibal_corpse[song]=7_ Relentless Beating
1948|cannibal_corpse[song]=7_ Rotting Head
1949|cannibal_corpse[song]=7_ She Was Asking For It
1950|cannibal_corpse[song]=8_ Absolute Hatred
1951|cannibal_corpse[song]=8_ Barbaric Bludgeonings
1952|cannibal_corpse[song]=8_ Corpus Delicti
1953|cannibal_corpse[song]=8_ Evisceration Plague
1954|cannibal_corpse[song]=8_ Hacksaw Decapitation
1955|cannibal_corpse[song]=8_ Icepick Lobotomy
1956|cannibal_corpse[song]=8_ Nothing Left To Mutilate
1957|cannibal_corpse[song]=8_ Post Mortal Ejaculation
1958|cannibal_corpse[song]=8_ Rancid Amputation
1959|cannibal_corpse[song]=8_ Sanded Faceless
1960|cannibal_corpse[song]=8_ The Bleeding
1961|cannibal_corpse[song]=8_ The Strangulation Chair
1962|cannibal_corpse[song]=8_ The Undead Will Feast
1963|cannibal_corpse[song]=8_ Unite The Dead
1964|cannibal_corpse[song]=9_ Beyond The Cemetery
1965|cannibal_corpse[song]=9_ Bloody Chunks
1966|cannibal_corpse[song]=9_ Blowtorch Slaughter
1967|cannibal_corpse[song]=9_ Blunt Force Castration
1968|cannibal_corpse[song]=9_ Caged… Contorted
1969|cannibal_corpse[song]=9_ Eaten From Inside
1970|cannibal_corpse[song]=9_ Force Fed Broken Glass
1971|cannibal_corpse[song]=9_ Innards Decay
1972|cannibal_corpse[song]=9_ Mutation Of The Cadaver
1973|cannibal_corpse[song]=9_ Scavenger Consuming Death
1974|cannibal_corpse[song]=9_ Shatter Their Bones
1975|cannibal_corpse[song]=9_ Stabbed In The Throat
1976|cannibal_corpse[song]=9_ The Discipline Of Revenge
1977|cannibal_corpse[song]=9_ Vector Of Cruelty
1978|carcass[song]=10_ Captive Bolt Pistol
1979|carcass[song]=10_ Crepitating Bowel Erosion
1980|carcass[song]=10_ Death Certificate
1981|carcass[song]=10_ Excreted Alive
1982|carcass[song]=10_ R**k The Vote
1983|carcass[song]=10_ This Is Your Life
1984|carcass[song]=11_ Don't Believe A Word
1985|carcass[song]=11_ Mount Of Execution
1986|carcass[song]=11_ Suppuration
1987|carcass[song]=12_ Foeticide
1988|carcass[song]=12_ Go To Hell
1989|carcass[song]=12_ Intensive Battery Brooding
1990|carcass[song]=13_ Microwaved Uterogestation
1991|carcass[song]=14_ Feast On Dismembered Carnage
1992|carcass[song]=15_ Splattered Cavities
1993|carcass[song]=16_ Psychopathologist
1994|carcass[song]=17_ Burnt To A Crisp
1995|carcass[song]=18_ Pungent Excruciation
1996|carcass[song]=19_ Manifestation On Verrucose Urethra
1997|carcass[song]=1_ 1985
1998|carcass[song]=1_ A Wraith In The Apparatus
1999|carcass[song]=1_ Buried Dreams
2000|carcass[song]=1_ Edge Of Darkness
2001|carcass[song]=1_ Genital Grinder
2002|carcass[song]=1_ Heartwork
2003|carcass[song]=1_ Incarnated Solvent Abuse
2004|carcass[song]=1_ Inpropagation
2005|carcass[song]=1_ Keep On Rotting In The Free World
2006|carcass[song]=1_ Reek Of Putrefaction
2007|carcass[song]=20_ Oxidised Razor Masticator
2008|carcass[song]=21_ Mucopurulence Excretor
2009|carcass[song]=22_ Malignant Defecation
2010|carcass[song]=2_ Carnal Forge
2011|carcass[song]=2_ Corporal Jigsore Quandary
2012|carcass[song]=2_ Emotional Flatline
2013|carcass[song]=2_ Exhume To Consume
2014|carcass[song]=2_ Intensive Battery Brooding
2015|carcass[song]=2_ Regurgitation Of Giblets
2016|carcass[song]=2_ This Is Your Life
2017|carcass[song]=2_ Thrasher's Abbatoir
2018|carcass[song]=2_ Tomorrow Belongs To Nobody
2019|carcass[song]=2_ Tools Of The Trade
2020|carcass[song]=3_ Black Star
2021|carcass[song]=3_ Cadaver Pouch Conveyor System
2022|carcass[song]=3_ Ever Increasing Circles
2023|carcass[song]=3_ Excoriating Abdominal Emanation
2024|carcass[song]=3_ Maggot Colony
2025|carcass[song]=3_ No Love Lost
2026|carcass[song]=3_ Pyosified (Still Rotten To The Gore)
2027|carcass[song]=3_ Rot 'n' Roll
2028|carcass[song]=3_ Symposium Of Sickness
2029|carcass[song]=3_ Zochrot
2030|carcass[song]=4_ A Congealed Clot Of Blood
2031|carcass[song]=4_ Blood-Spattered Banner
2032|carcass[song]=4_ Cross My Heart
2033|carcass[song]=4_ Heartwork
2034|carcass[song]=4_ Hepatic Tissue Fermentation II
2035|carcass[song]=4_ Livestock Marketplace
2036|carcass[song]=4_ Pedigree Butchery
2037|carcass[song]=4_ Pyosisified (Rotten To The Gore)
2038|carcass[song]=4_ Ruptured In Purulence
2039|carcass[song]=5_ Carbonized Eyesockets
2040|carcass[song]=5_ Child's Play
2041|carcass[song]=5_ Embodiment
2042|carcass[song]=5_ Empathological Necroticism
2043|carcass[song]=5_ I Told You So (Corporate Rock Really Does Suck)
2044|carcass[song]=5_ Incarnated Solvent Abuse
2045|carcass[song]=5_ The Master Butcher's Apron
2046|carcass[song]=6_ Buried Dreams
2047|carcass[song]=6_ Carneous Cacoffiny
2048|carcass[song]=6_ Embryonic Necropsy And Devourment
2049|carcass[song]=6_ Frenzied Detruncation
2050|carcass[song]=6_ Noncompliance To ASTM F 899-12 Standard
2051|carcass[song]=6_ Room 101
2052|carcass[song]=6_ This Mortal Coil
2053|carcass[song]=7_ Arbeit Macht Fleisch
2054|carcass[song]=7_ Lavaging Expectorate Of Lysergide Composition
2055|carcass[song]=7_ No Love Lost
2056|carcass[song]=7_ Polarised
2057|carcass[song]=7_ Swarming Vulgar Mass Of Infected Virulency
2058|carcass[song]=7_ The Granulating Dark Satanic Mills
2059|carcass[song]=7_ Vomited Anal Tract
2060|carcass[song]=8_ Blind Bleeding The Blind
2061|carcass[song]=8_ Cadaveric Incubator Of Endoparasites
2062|carcass[song]=8_ Festerday
2063|carcass[song]=8_ Forensic Clinicism  The Sanguine Article
2064|carcass[song]=8_ Generation Hexed
2065|carcass[song]=8_ Rot 'n' Roll
2066|carcass[song]=8_ Unfit For Human Consumption
2067|carcass[song]=9_ 316 L Grade Surgical Steel
2068|carcass[song]=9_ Doctrinal Expletives
2069|carcass[song]=9_ Edge Of Darkness (Radio 1 version)
2070|carcass[song]=9_ Fermenting Innards
2071|carcass[song]=9_ Firm Hand
2072|carcass[song]=9_ Slash Dementia
2073|carnifex[song]=10_ Aortic Dissection
2074|carnifex[song]=10_ Curse My Name
2075|carnifex[song]=10_ Dead In My Eyes
2076|carnifex[song]=10_ Genocide Initiative
2077|carnifex[song]=10_ Where The Light Dies
2078|carnifex[song]=11_ Among Grim Shadows
2079|carnifex[song]=11_ Dead In My Arms
2080|carnifex[song]=12_ Enthroned In Isolation
2081|carnifex[song]=1_ Dark Heart Ceremony
2082|carnifex[song]=1_ Deathwish
2083|carnifex[song]=1_ Hell Chose Me
2084|carnifex[song]=1_ Intro
2085|carnifex[song]=1_ Salvation Is Dead
2086|carnifex[song]=1_ Suffering
2087|carnifex[song]=2_ Dark Days
2088|carnifex[song]=2_ Dead Archetype
2089|carnifex[song]=2_ In Coalesce With Filth And Faith
2090|carnifex[song]=2_ Slow Death
2091|carnifex[song]=2_ These Thoughts Became Cages
2092|carnifex[song]=2_ We Spoke Of Lies
2093|carnifex[song]=3_ A Grave To Blame
2094|carnifex[song]=3_ Condemned To Decay
2095|carnifex[song]=3_ Drown Me In Blood
2096|carnifex[song]=3_ Entombed Monarch
2097|carnifex[song]=3_ Slit Wrist Savior
2098|carnifex[song]=3_ The Nature Of Depravity
2099|carnifex[song]=4_ Adornment Of The Sickened
2100|carnifex[song]=4_ Dead But Dreaming
2101|carnifex[song]=4_ Die Without Hope
2102|carnifex[song]=4_ Hope Dies With The Decadent
2103|carnifex[song]=4_ Names Mean Nothing
2104|carnifex[song]=4_ Pale Ghost
2105|carnifex[song]=5_ Black Candles Burning
2106|carnifex[song]=5_ Creation Defaced
2107|carnifex[song]=5_ Hatred And Slaughter
2108|carnifex[song]=5_ Heartless
2109|carnifex[song]=5_ Innocence Died Screaming
2110|carnifex[song]=5_ Lie To My Face
2111|carnifex[song]=6_ Dehumanized
2112|carnifex[song]=6_ Dragged Into The Grave
2113|carnifex[song]=6_ Love Lies In Ashes
2114|carnifex[song]=6_ Six Feet Closer To Hell
2115|carnifex[song]=6_ Sorrowspell
2116|carnifex[song]=6_ The Diseased And The Poisoned
2117|carnifex[song]=7_ A Winter In Remorse
2118|carnifex[song]=7_ Necrotoxic
2119|carnifex[song]=7_ Rotten Souls
2120|carnifex[song]=7_ The Scope Of Obsession
2121|carnifex[song]=7_ To My Dead And Dark Dreams
2122|carnifex[song]=7_ Until I Feel Nothing
2123|carnifex[song]=8_ By Darkness Enslaved
2124|carnifex[song]=8_ Collaborating Like Killers
2125|carnifex[song]=8_ Last Words
2126|carnifex[song]=8_ Life Fades To A Funeral
2127|carnifex[song]=8_ Never Forgive Me
2128|carnifex[song]=8_ Sadistic Embrace
2129|carnifex[song]=9_ Answers In Mourning
2130|carnifex[song]=9_ Countess Of The Crescent Moon
2131|carnifex[song]=9_ My Heart In Atrophy
2132|carnifex[song]=9_ Reflection Of The Forgotten
2133|carnifex[song]=9_ The Liar's Funeral
2134|carnifex[song]=9_ Wretched Entropy
2135|children_of_bodom[song]=10_ Don't Stop At The Top
2136|children_of_bodom[song]=10_ Ghostriders In The Sky
2137|children_of_bodom[song]=10_ One Bottle And A Knee Deep
2138|children_of_bodom[song]=10_ Party All The Time
2139|children_of_bodom[song]=10_ Silent Scream
2140|children_of_bodom[song]=11_ Lookin' Out My Back Door
2141|children_of_bodom[song]=11_ Shot In The Dark
2142|children_of_bodom[song]=12_ Hellion
2143|children_of_bodom[song]=12_ Just Dropped In
2144|children_of_bodom[song]=1_ Children Of Bodom
2145|children_of_bodom[song]=1_ Deadnight Warrior
2146|children_of_bodom[song]=1_ Follow The Reaper
2147|children_of_bodom[song]=1_ Hellhounds On My Trail
2148|children_of_bodom[song]=1_ I Hurt
2149|children_of_bodom[song]=1_ In Your Face
2150|children_of_bodom[song]=1_ Living Dead Beat
2151|children_of_bodom[song]=1_ Needled 247
2152|children_of_bodom[song]=1_ Not My Funeral
2153|children_of_bodom[song]=1_ Trashed, Lost & Strungout
2154|children_of_bodom[song]=1_ Warheart
2155|children_of_bodom[song]=1_ Waste Of Skin
2156|children_of_bodom[song]=1_ You're Better Off Dead!
